status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1585943888372714,https://www.facebook.com/wearemitu/posts/1585943888372714,https://wearemitu.com/mitu-world/congress-wants-you-to-keep-saying-illegal-alien/,They really don't see anything wrong with it.,Link,Citizenship & Politics,27/04/2016,0,0,1,0,,,
1405630409737397_1695760540724381,https://www.facebook.com/1405630409737397_1695760540724381,https://wearemitu.com/mitu-world/conjunto-quiz/,"Can you tell the difference between Los Temerarios, Los Bukis and Los Yonic's?",Link,Music,27/12/2016,0,0,1,0,,,
1405630409737397_1644461409187628,https://www.facebook.com/wearemitu/posts/1644461409187628,https://wearemitu.com/mitu-world/costa-ricas-illegal-turtle-egg-poaching-is-getting-pretty-bad/,Ugh humans can be so cruel. :(,Link,News & Issues,8/09/2016,0,0,1,0,,,
1405630409737397_1537868239846946,https://www.facebook.com/wearemitu/posts/1537868239846946,https://wearemitu.com/mitu-world/could-the-u-s-be-blamed-for-gang-violence-in-el-salvador/,It's all our fault?,Link,News & Issues,6/01/2016,0,0,1,0,,,
1405630409737397_1592506184383151,https://www.facebook.com/wearemitu/posts/1592506184383151,https://wearemitu.com/mitu-world/country-music-gaining-in-popularity-among-latino-millennials/,"As long as there's dancing, we're down.",Link,Music,10/05/2016,0,0,1,0,,,
1405630409737397_1714759878824447,https://www.facebook.com/1405630409737397_1714759878824447,https://wearemitu.com/mitu-world/cristela-alonzo-took-on-a-thief-and-walked-away-with-this-story/,Don't mess with Cristela.,Link,Celebrity & Gossip,30/01/2017,0,0,1,0,,,
1405630409737397_1707286746238427,https://www.facebook.com/1405630409737397_1707286746238427,https://wearemitu.com/mitu-world/cuba-embraces-english-language-as-tourism-trade-grows/,English is preferred over Russian.,Link,News & Issues,16/01/2017,0,0,1,0,,,
1405630409737397_1561394110827692,https://www.facebook.com/wearemitu/posts/1561394110827692,https://wearemitu.com/mitu-world/cuba-has-lung-cancer-vaccine-u-s-really-wants-and-needs/,Oh how the tables have turned.,Link,News & Issues,5/03/2016,0,0,1,0,,,
1405630409737397_1673944269572675,https://www.facebook.com/1405630409737397_1673944269572675,https://wearemitu.com/mitu-world/cubas-first-independent-video-game-savior-is-gorgeous-af/,"""[It's] not just a game, it's a reflection of our personal experiences in Cuba.""",Link,Latino Culture,13/11/2016,0,0,1,0,,,
1405630409737397_1634608920172877,https://www.facebook.com/wearemitu/posts/1634608920172877,https://wearemitu.com/mitu-world/danell-leyva-in-the-olympic-finals/,How is it humanly possible to flip like that?!,Link,Sports,16/08/2016,0,0,1,0,,,
1405630409737397_1596484273985342,https://www.facebook.com/wearemitu/posts/1596484273985342,https://wearemitu.com/mitu-world/danny-trejo-as-high-school-principal/,This needs to happen asap.,Link,Celebrity & Gossip,19/05/2016,0,0,1,0,,,
1405630409737397_1716954085271693,https://www.facebook.com/1405630409737397_1716954085271693,https://wearemitu.com/mitu-world/danny-trejo-is-going-into-the-donut-and-coffee-business/,He's our new favorite business man <3,Link,Celebrity & Gossip,1/02/2017,0,0,1,0,,,
1405630409737397_1549271905373246,https://www.facebook.com/wearemitu/posts/1549271905373246,https://wearemitu.com/mitu-world/danny-trejo-served-up-some-trejos-tacos-on-national-tv/,The part where he mentioned his mom is kinda sad though. :sob:,Link,Celebrity & Gossip,3/02/2016,0,0,1,0,,,
1405630409737397_1706217423012026,https://www.facebook.com/1405630409737397_1706217423012026,https://wearemitu.com/mitu-world/dasha-polanco-and-selenis-leyva-are-headed-to-the-theater/,The world better be ready for these two!,Link,Celebrity & Gossip,11/01/2017,0,0,1,0,,,
1405630409737397_1528793484087755,https://www.facebook.com/wearemitu/posts/1528793484087755,https://wearemitu.com/mitu-world/dave-navarro-mourning-son-documentary/,This couldn't have been easy.,Link,Celebrity & Gossip,16/12/2015,0,1,1,0,0,4,0
1405630409737397_1544719029161867,https://www.facebook.com/wearemitu/posts/1544719029161867,https://wearemitu.com/mitu-world/dave-navarro-mourning-son-documentary/,This couldn't have been easy.,Link,Celebrity & Gossip,23/01/2016,0,1,0,1,1,4,38
1405630409737397_1577667805866989,https://www.facebook.com/wearemitu/posts/1577667805866989,https://wearemitu.com/mitu-world/dave-navarro-mourning-son-documentary/,This couldn't have been easy.,Link,Celebrity & Gossip,6/04/2016,0,1,0,1,2,4,74
1405630409737397_1593126504321119,https://www.facebook.com/wearemitu/posts/1593126504321119,https://wearemitu.com/mitu-world/dave-navarro-mourning-son-documentary/,This couldn't have been easy.,Link,Celebrity & Gossip,12/05/2016,0,1,0,1,3,4,36
1405630409737397_1605997523034017,https://www.facebook.com/wearemitu/posts/1605997523034017,https://wearemitu.com/mitu-world/dave-navarro-mourning-son-documentary/,This couldn't have been easy.,Link,Celebrity & Gossip,11/06/2016,0,1,0,1,4,4,30
1405630409737397_1706737429626692,https://www.facebook.com/1405630409737397_1706737429626692,https://wearemitu.com/mitu-world/de-la-hoya-chavez-jr-and-canelo-trade-tweets-about-possible-fight/,The fight would take place on Cinco de Mayo weekend.,Link,Sports,13/01/2017,0,0,1,0,,,
1405630409737397_1632327510401018,https://www.facebook.com/wearemitu/posts/1632327510401018,https://wearemitu.com/mitu-world/demand-for-avocado-is-leading-to-deforestation-in-mexico/,This breaks my avocado loving heart. :(,Link,News & Issues,11/08/2016,0,0,1,0,,,
1405630409737397_1558208647812905,https://www.facebook.com/wearemitu/posts/1558208647812905,https://wearemitu.com/mitu-world/demi-lavotos-impression-of-christina-aguilera-will-leave-you-in-awe/,She just made my childhood a million times better.,Link,Celebrity & Gossip,25/02/2016,0,1,1,0,0,1,0
1405630409737397_1584587665175003,https://www.facebook.com/wearemitu/posts/1584587665175003,https://wearemitu.com/mitu-world/demi-lavotos-impression-of-christina-aguilera-will-leave-you-in-awe/,She just made my childhood a million times better.,Link,Celebrity & Gossip,23/04/2016,0,1,0,1,1,1,58
1405630409737397_1587741191526317,https://www.facebook.com/wearemitu/posts/1587741191526317,https://wearemitu.com/mitu-world/demi-lovato-and-nick-jonas-stand-up-for-the-lgbt-community-in-north-carolina/,"It's a huge sacrifice, but they did the right thing.",Link,Celebrity & Gossip,30/04/2016,0,0,1,0,,,
1405630409737397_1566766170290486,https://www.facebook.com/wearemitu/posts/1566766170290486,https://wearemitu.com/mitu-world/demi-lovato-celebrates-4-years-of-sobriety/,Demi is a completely different person now.,Link,Celebrity & Gossip,18/03/2016,0,0,1,0,,,
1405630409737397_1646579858975783,https://www.facebook.com/wearemitu/posts/1646579858975783,https://wearemitu.com/mitu-world/demi-lovato-is-doing-something-new-to-help-those-dealing-with-mental-health-issues/,She's so open about things Latinos usually don't want to talk about,Link,Celebrity & Gossip,14/09/2016,0,0,1,0,,,
1405630409737397_1519774918322945,https://www.facebook.com/wearemitu/posts/1519774918322945,https://wearemitu.com/mitu-world/demi-lovato-proves-she-actually-can-sing/,And this is how you quiet the haters. #Slay,Link,Celebrity & Gossip,27/11/2015,0,1,1,0,0,2,0
1405630409737397_1537059599927810,https://www.facebook.com/wearemitu/posts/1537059599927810,https://wearemitu.com/mitu-world/demi-lovato-proves-she-actually-can-sing/,And this is how you quiet the haters. #Slay,Link,Celebrity & Gossip,4/01/2016,0,1,0,1,1,2,38
1405630409737397_1558968554403581,https://www.facebook.com/wearemitu/posts/1558968554403581,https://wearemitu.com/mitu-world/demi-lovato-proves-she-actually-can-sing/,And this is how you quiet the haters.,Link,Celebrity & Gossip,27/02/2016,0,1,0,1,2,2,54
1405630409737397_1618150328485403,https://www.facebook.com/wearemitu/posts/1618150328485403,https://wearemitu.com/mitu-world/demi-lovatos-first-audition-proves-shes-a-natural/,It just came natural to her.,Link,Celebrity & Gossip,11/07/2016,0,0,1,0,,,
1405630409737397_1643601815940254,https://www.facebook.com/wearemitu/posts/1643601815940254,https://wearemitu.com/mitu-world/demi-lovato-slayed-this-adele-song-during-her-concert/,Adele would be proud.,Link,Celebrity & Gossip,6/09/2016,0,0,1,0,,,
1405630409737397_1695614027405699,https://www.facebook.com/1405630409737397_1695614027405699,https://wearemitu.com/mitu-world/demi-lovatos-silent-night-cover-is-absolutely-magical/,She gave it new life.,Link,Celebrity & Gossip,21/12/2016,0,0,1,0,,,
1405630409737397_1641531906147245,https://www.facebook.com/wearemitu/posts/1641531906147245,https://wearemitu.com/mitu-world/demi-lovato-was-an-undercover-lyft-driver-for-a-day-and-it-was-awesome/,And she even throws shade at Selena.,Link,Celebrity & Gossip,1/09/2016,0,0,1,0,,,
1405630409737397_1499107877056316,https://www.facebook.com/wearemitu/posts/1499107877056316,https://wearemitu.com/mitu-world/demi-tells-it-like-it-is-talks-friends-wedding-bells-and-self-esteem/,Demi Lovato gets more real than ever before.,Link,Celebrity & Gossip,1/10/2015,0,0,1,0,,,
1405630409737397_1502310800069357,https://www.facebook.com/wearemitu/posts/1502310800069357,https://wearemitu.com/mitu-world/democratic-candidate-social-media-scorecard/,An 11-year-old has better Instagram game than some of these candidates.,Link,Citizenship & Politics,13/10/2015,0,0,1,0,,,
1405630409737397_1582568918710211,https://www.facebook.com/wearemitu/posts/1582568918710211,https://wearemitu.com/mitu-world/dethroned-miss-universe-puerto-rico-is-suing-and-wants-crown-back/,Turns out pretty people can't get away with everything.,Link,Celebrity & Gossip,18/04/2016,0,0,1,0,,,
1405630409737397_1560792347554535,https://www.facebook.com/wearemitu/posts/1560792347554535,https://wearemitu.com/mitu-world/dhs-wont-deport-anyone-in-flint-while-the-water-crisis-continues/,It's the least they can do.,Link,News & Issues,3/03/2016,0,0,1,0,,,
1405630409737397_1508745652759205,https://www.facebook.com/wearemitu/posts/1508745652759205,https://wearemitu.com/mitu-world/dia-de-los-muertos-animated-short-film/,Death has never been cuter!,Link,TV & Movies,2/11/2015,0,0,1,0,,,
1405630409737397_1656730297960739,https://www.facebook.com/wearemitu/posts/1656730297960739,https://wearemitu.com/mitu-world/diane-guerreros-new-tv-gig-is-based-on-her-memoir-and-were-stoked/,Her courage is paying off.,Link,TV & Movies,6/10/2016,0,0,1,0,,,
1405630409737397_1569240490043054,https://www.facebook.com/wearemitu/posts/1569240490043054,https://wearemitu.com/mitu-world/did-anyone-else-know-that-kat-von-d-is-a-selena-fan/,This is the last thing you expected from her.,Link,Celebrity & Gossip,22/03/2016,0,1,1,0,0,1,0
1405630409737397_1587215164912253,https://www.facebook.com/wearemitu/posts/1587215164912253,https://wearemitu.com/mitu-world/did-anyone-else-know-that-kat-von-d-is-a-selena-fan/,This is the last thing you expected from her.,Link,Celebrity & Gossip,28/04/2016,0,1,0,1,1,1,37
1405630409737397_1499547497012354,https://www.facebook.com/wearemitu/posts/1499547497012354,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,3/10/2015,0,1,1,0,0,6,0
1405630409737397_1499823396984764,https://www.facebook.com/wearemitu/posts/1499823396984764,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,4/10/2015,0,1,0,1,1,6,1
1405630409737397_1499959593637811,https://www.facebook.com/wearemitu/posts/1499959593637811,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,5/10/2015,0,1,0,1,2,6,1
1405630409737397_1514384068862030,https://www.facebook.com/wearemitu/posts/1514384068862030,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,15/11/2015,0,1,0,1,3,6,41
1405630409737397_1532477767052660,https://www.facebook.com/wearemitu/posts/1532477767052660,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,24/12/2015,0,1,0,1,4,6,39
1405630409737397_1548251382141965,https://www.facebook.com/wearemitu/posts/1548251382141965,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,1/02/2016,0,1,0,1,5,6,39
1405630409737397_1570003503300086,https://www.facebook.com/wearemitu/posts/1570003503300086,https://wearemitu.com/mitu-world/did-la-quirky-nancy-discover-mangoes-on-a-stick/,This is what happens when hipsters discover Mexican street food.,Link,Food & Beverages,24/03/2016,0,1,0,1,6,6,52
1405630409737397_1705794806387621,https://www.facebook.com/1405630409737397_1705794806387621,https://wearemitu.com/mitu-world/did-this-mexican-soccer-team-curse-odell-beckham-jr/,And no one warned him.,Link,Sports,14/01/2017,0,0,1,0,,,
1405630409737397_1533270763640027,https://www.facebook.com/wearemitu/posts/1533270763640027,https://wearemitu.com/mitu-world/did-you-know-that-mexican-cooking-is-officially-recognized-as-culturally-important/,About time!,Link,Identities,26/12/2015,0,1,1,0,0,1,0
1405630409737397_1559302661036837,https://www.facebook.com/wearemitu/posts/1559302661036837,https://wearemitu.com/mitu-world/did-you-know-that-mexican-cooking-is-officially-recognized-as-culturally-important/,About time!,Link,Identities,28/02/2016,0,1,0,1,1,1,64
1405630409737397_1550231345277302,https://www.facebook.com/wearemitu/posts/1550231345277302,https://wearemitu.com/mitu-world/diego-bonetas-new-steamy-video-is-just-what-you-need-this-cold-winter/,Your eye candy for the day.,Link,Music,6/02/2016,0,0,1,0,,,
1405630409737397_1582339448733158,https://www.facebook.com/wearemitu/posts/1582339448733158,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,18/04/2016,0,1,1,0,0,6,0
1405630409737397_1599462320354204,https://www.facebook.com/wearemitu/posts/1599462320354204,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,26/05/2016,0,1,0,1,1,6,38
1405630409737397_1613075002326269,https://www.facebook.com/wearemitu/posts/1613075002326269,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,28/06/2016,0,1,0,1,2,6,33
1405630409737397_1638788166421619,https://www.facebook.com/wearemitu/posts/1638788166421619,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,27/08/2016,0,1,0,1,3,6,60
1405630409737397_1653253214975114,https://www.facebook.com/wearemitu/posts/1653253214975114,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,1/10/2016,0,1,0,1,4,6,35
1405630409737397_1670654766568292,https://www.facebook.com/1405630409737397_1670654766568292,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,8/11/2016,0,1,0,1,5,6,38
1405630409737397_1689569688010133,https://www.facebook.com/1405630409737397_1689569688010133,https://wearemitu.com/mitu-world/diego-huerta-is-capturing-the-most-amazing-photos-of-indigenous-mexicans/,The message behind these photos is so important.,Link,Identities,11/12/2016,0,1,0,1,6,6,33
1405630409737397_1529480900685680,https://www.facebook.com/wearemitu/posts/1529480900685680,https://wearemitu.com/mitu-world/diego-luna-conan-spanish/,"What does ""que pedo"" even mean?",Link,Celebrity & Gossip,17/12/2015,0,1,1,0,0,6,0
1405630409737397_1541284469505323,https://www.facebook.com/wearemitu/posts/1541284469505323,https://wearemitu.com/mitu-world/diego-luna-conan-spanish/,"What does ""que pedo"" even mean?",Link,Celebrity & Gossip,15/01/2016,0,1,0,1,1,6,29
1405630409737397_1579053365728433,https://www.facebook.com/wearemitu/posts/1579053365728433,https://wearemitu.com/mitu-world/diego-luna-conan-spanish/,"What does ""que pedo"" even mean?",Link,Celebrity & Gossip,10/04/2016,0,1,0,1,2,6,86
